customer_id,email,phone,age,employment_type,monthly_income,account_age_months,credit_score,loan_amount,monthly_installment,previous_late_payments,avg_payment_delay_days,previous_defaults,days_past_due,current_outstanding,payment_frequency,payment_reliability_score,engagement_score,previous_reminder_response,amount_due,upcoming_installment_offset_days,risk_indicator_raw,risk_category,risk_category_pred,risk_score
CUSTOMER_0691,customer0691@example.com,+91-9000100690,29,Salaried,40740,13,581,326050,9980,8,30,0,8,100339,Monthly,33,52.0,No Response,10374,-11,0.3101,HIGH,HIGH,62.1
CUSTOMER_0692,customer0692@example.com,+91-9000500691,32,Freelancer,46034,17,566,84268,11017,4,3,2,0,36904,Monthly,61,60.0,No Response,10420,5,0.2354,AT-RISK,AT-RISK,45.1
CUSTOMER_0693,customer0693@example.com,+91-9000100692,26,Business Owner,39635,43,728,248216,21969,4,14,0,12,66614,Monthly,86,100.0,Responded,23526,2,0.1576,LOW,LOW,13.1
CUSTOMER_0694,customer0694@example.com,+91-9000700693,45,Self-Employed,46451,1,694,238507,10618,7,17,0,0,162755,Monthly,71,67.0,No Response,11175,23,0.2097,AT-RISK,AT-RISK,33.1
CUSTOMER_0695,customer0695@example.com,+91-9000700694,29,Salaried,24563,17,553,72103,3528,4,16,1,4,47886,Monthly,77,49.0,No Response,4033,-11,0.2488,AT-RISK,AT-RISK,42.1
CUSTOMER_0696,customer0696@example.com,+91-9000400695,31,Salaried,26738,9,767,105930,14362,2,2,0,0,30956,Monthly,84,85.0,Responded,16284,-8,0.0541,LOW,LOW,0.8
CUSTOMER_0697,customer0697@example.com,+91-9000900696,38,Salaried,44334,28,588,54841,8820,7,10,2,11,41946,Monthly,54,56.0,No Response,7958,5,0.2992,HIGH,HIGH,62.6
CUSTOMER_0698,customer0698@example.com,+91-9000600697,22,Salaried,35677,22,735,139450,3912,2,9,1,0,34574,Monthly,79,81.0,Responded,3599,-11,0.0905,LOW,LOW,2.1
CUSTOMER_0699,customer0699@example.com,+91-9000300698,21,Freelancer,12729,34,615,207107,8038,5,11,1,0,130833,Monthly,51,71.0,No Response,8779,-3,0.1988,AT-RISK,AT-RISK,49.9
CUSTOMER_0700,customer0700@example.com,+91-9000000699,38,Salaried,29552,27,763,45184,2663,4,2,1,0,7001,Monthly,93,85.0,Responded,2853,3,0.1348,LOW,LOW,2.9
CUSTOMER_0701,customer0701@example.com,+91-9000100700,30,Salaried,27005,5,647,201737,10030,5,32,0,30,125340,Weekly,71,69.0,Responded,11035,13,0.3005,HIGH,HIGH,55.3
CUSTOMER_0702,customer0702@example.com,+91-9000900701,26,Salaried,59065,6,637,217599,15546,2,8,0,0,81213,Monthly,66,84.0,Responded,15028,-14,0.1663,LOW,LOW,14.1
CUSTOMER_0703,customer0703@example.com,+91-9000900702,40,Self-Employed,47540,26,656,222595,13617,7,28,1,59,27402,Bi-Weekly,73,60.0,No Response,15146,21,0.4082,CRITICAL,HIGH,64.7
CUSTOMER_0704,customer0704@example.com,+91-9000300703,27,Salaried,33573,17,734,171290,6724,3,0,0,0,33263,Weekly,73,63.0,No Response,6795,10,0.0625,LOW,LOW,1.8
CUSTOMER_0705,customer0705@example.com,+91-9000000704,32,Salaried,38141,20,714,56385,1735,1,0,0,0,16148,Monthly,87,78.0,Responded,1675,13,0.0594,LOW,LOW,0.6
CUSTOMER_0706,customer0706@example.com,+91-9000700705,26,Salaried,70906,39,560,149697,12990,2,3,1,8,83941,Monthly,75,52.0,No Response,11725,-11,0.1901,AT-RISK,AT-RISK,36.4
CUSTOMER_0707,customer0707@example.com,+91-9000800706,37,Business Owner,69504,39,678,168662,5403,8,2,0,0,13468,Monthly,78,62.0,No Response,6039,16,0.2141,AT-RISK,AT-RISK,26.7
CUSTOMER_0708,customer0708@example.com,+91-9000300707,46,Salaried,28030,54,680,247203,25625,4,6,1,2,107052,Monthly,87,66.0,No Response,26492,22,0.2218,AT-RISK,AT-RISK,26.2
CUSTOMER_0709,customer0709@example.com,+91-9000900708,21,Freelancer,58869,21,582,184457,14816,1,1,1,40,118742,Monthly,50,40.0,Responded,16947,-14,0.2168,AT-RISK,CRITICAL,65.9
CUSTOMER_0710,customer0710@example.com,+91-9000200709,36,Business Owner,52145,20,809,158126,22223,0,9,0,0,60201,Monthly,100,96.0,Responded,23971,-11,0.0752,LOW,LOW,1.6
CUSTOMER_0711,customer0711@example.com,+91-9000100710,42,Salaried,54396,30,585,96193,9408,5,3,2,31,63716,Monthly,64,58.0,No Response,8656,17,0.3456,HIGH,HIGH,66.3
CUSTOMER_0712,customer0712@example.com,+91-9000400711,31,Business Owner,48181,20,762,58968,1759,1,2,0,0,8170,Monthly,89,86.0,Responded,1841,19,0.0239,LOW,LOW,0.7
CUSTOMER_0713,customer0713@example.com,+91-9000200712,24,Salaried,65749,19,658,59813,3023,2,2,0,0,28400,Weekly,64,70.0,Responded,2733,3,0.1082,LOW,LOW,9.5
CUSTOMER_0714,customer0714@example.com,+91-9000900713,38,Freelancer,24000,23,643,131274,15759,2,6,2,0,96019,Monthly,75,62.0,Responded,16380,-1,0.1293,LOW,LOW,22.9
CUSTOMER_0715,customer0715@example.com,+91-9000600714,44,Salaried,46383,52,753,282530,8120,3,0,0,10,110145,Weekly,96,89.0,Responded,8018,19,0.1248,LOW,LOW,6.4
CUSTOMER_0716,customer0716@example.com,+91-9000500715,43,Salaried,75026,38,725,114886,3549,2,0,1,0,46813,Monthly,96,70.0,Responded,3764,-8,0.0738,LOW,LOW,2.1
CUSTOMER_0717,customer0717@example.com,+91-9000000716,38,Salaried,12000,36,615,202737,7078,10,11,0,33,122620,Monthly,61,59.0,No Response,7328,-15,0.38,CRITICAL,HIGH,64.1
CUSTOMER_0718,customer0718@example.com,+91-9000700717,35,Salaried,47965,50,708,191898,5643,1,1,0,3,48351,Monthly,85,64.0,Responded,5447,22,0.0926,LOW,LOW,1.2
CUSTOMER_0719,customer0719@example.com,+91-9000100718,26,Freelancer,27862,33,527,96359,7645,9,3,1,0,72034,Weekly,50,57.0,Responded,7190,6,0.2978,HIGH,HIGH,61.4
CUSTOMER_0720,customer0720@example.com,+91-9000400719,42,Salaried,63878,12,729,113506,3650,2,7,2,0,68069,Monthly,80,74.0,Responded,3654,1,0.1691,LOW,LOW,8.7
CUSTOMER_0721,customer0721@example.com,+91-9000800720,42,Self-Employed,69922,40,704,196431,7357,3,0,1,12,8772,Monthly,90,80.0,No Response,8436,0,0.1225,LOW,LOW,6.4
CUSTOMER_0722,customer0722@example.com,+91-9000700721,24,Salaried,67468,43,710,166259,5180,3,2,0,2,88069,Bi-Weekly,89,72.0,No Response,5226,29,0.085,LOW,LOW,2.2
CUSTOMER_0723,customer0723@example.com,+91-9000100722,38,Freelancer,54114,37,751,20000,1000,3,0,1,2,3507,Monthly,72,83.0,No Response,1087,-15,0.186,AT-RISK,LOW,17.0
CUSTOMER_0724,customer0724@example.com,+91-9000800723,40,Salaried,48859,25,635,198706,12120,2,2,0,18,67480,Monthly,71,80.0,Responded,11080,-13,0.1943,AT-RISK,AT-RISK,27.3
CUSTOMER_0725,customer0725@example.com,+91-9000400724,42,Salaried,30876,30,454,145969,4993,9,14,1,2,123135,Weekly,34,27.0,No Response,4966,-10,0.3701,CRITICAL,HIGH,68.5
CUSTOMER_0726,customer0726@example.com,+91-9000900725,34,Salaried,54764,28,731,105911,7633,2,0,2,13,56741,Bi-Weekly,83,76.0,No Response,7977,-13,0.1693,LOW,LOW,10.2
CUSTOMER_0727,customer0727@example.com,+91-9000500726,27,Self-Employed,83372,14,716,162656,10257,3,7,0,3,86769,Monthly,87,81.0,No Response,11157,14,0.2015,AT-RISK,LOW,14.9
CUSTOMER_0728,customer0728@example.com,+91-9000200727,30,Salaried,33296,17,747,257499,27876,4,11,0,6,159837,Monthly,83,71.0,No Response,28770,-5,0.2259,AT-RISK,AT-RISK,27.0
CUSTOMER_0729,customer0729@example.com,+91-9000200728,25,Salaried,39687,37,614,140603,4129,4,0,0,17,48144,Weekly,86,86.0,Responded,4248,11,0.1693,LOW,LOW,23.4
CUSTOMER_0730,customer0730@example.com,+91-9000900729,34,Salaried,39897,13,622,286798,19470,2,44,1,14,166116,Weekly,59,42.0,No Response,21241,6,0.2669,HIGH,HIGH,59.0
CUSTOMER_0731,customer0731@example.com,+91-9000700730,32,Self-Employed,63906,16,679,45502,2104,4,2,0,13,14568,Monthly,69,60.0,Responded,2058,-10,0.1601,LOW,LOW,14.2
CUSTOMER_0732,customer0732@example.com,+91-9000900731,54,Salaried,53510,38,702,158825,8952,4,0,0,3,41443,Bi-Weekly,78,63.0,No Response,8259,22,0.1172,LOW,LOW,6.0
CUSTOMER_0733,customer0733@example.com,+91-9000900732,43,Self-Employed,68045,29,621,109576,3148,3,0,0,0,34575,Monthly,64,85.0,Responded,3106,25,0.1033,LOW,LOW,17.5
CUSTOMER_0734,customer0734@example.com,+91-9000100733,43,Salaried,62231,34,567,192958,12021,4,4,2,11,115666,Monthly,72,50.0,Responded,11296,15,0.3115,HIGH,HIGH,56.8
CUSTOMER_0735,customer0735@example.com,+91-9000100734,39,Business Owner,58979,10,687,131798,4489,3,5,1,0,49343,Monthly,75,48.0,No Response,5124,27,0.1682,LOW,LOW,8.0
CUSTOMER_0736,customer0736@example.com,+91-9000400735,31,Freelancer,24451,33,600,57597,1819,1,3,0,8,39162,Monthly,63,65.0,Responded,1899,-10,0.1193,LOW,LOW,24.1
CUSTOMER_0737,customer0737@example.com,+91-9000500736,32,Salaried,86719,19,765,76425,4007,1,6,0,0,35192,Monthly,86,77.0,Responded,4053,4,0.0517,LOW,LOW,1.1
CUSTOMER_0738,customer0738@example.com,+91-9000100737,33,Salaried,77911,13,705,26131,1506,4,6,0,0,1290,Monthly,82,87.0,Responded,1698,25,0.1171,LOW,LOW,6.3
CUSTOMER_0739,customer0739@example.com,+91-9000400738,36,Salaried,46391,20,639,56945,2002,3,3,1,2,28295,Monthly,59,75.0,No Response,2252,-5,0.1543,LOW,LOW,19.8
CUSTOMER_0740,customer0740@example.com,+91-9000600739,38,Salaried,23635,49,665,166776,4995,2,4,1,3,45995,Monthly,89,80.0,Responded,5014,-14,0.1199,LOW,LOW,3.1
CUSTOMER_0741,customer0741@example.com,+91-9000900740,35,Salaried,19392,23,761,121848,4253,2,10,1,0,36646,Monthly,81,60.0,No Response,4757,15,0.1828,AT-RISK,LOW,5.7
CUSTOMER_0742,customer0742@example.com,+91-9000900741,32,Self-Employed,51766,57,646,175645,13707,5,0,0,13,105290,Weekly,74,54.0,Responded,12555,22,0.1739,LOW,AT-RISK,36.7
CUSTOMER_0743,customer0743@example.com,+91-9000700742,29,Salaried,30287,1,587,336984,10321,11,3,0,1,161231,Bi-Weekly,54,37.0,No Response,11574,10,0.2473,AT-RISK,AT-RISK,53.6
CUSTOMER_0744,customer0744@example.com,+91-9000600743,22,Freelancer,12062,5,514,162487,9217,8,6,0,11,132973,Monthly,56,50.0,No Response,9010,11,0.3225,HIGH,HIGH,61.1
CUSTOMER_0745,customer0745@example.com,+91-9000700744,46,Salaried,18916,47,675,184749,7933,5,2,1,0,83908,Weekly,85,69.0,Responded,8260,15,0.2178,AT-RISK,AT-RISK,27.1
CUSTOMER_0746,customer0746@example.com,+91-9000800745,54,Self-Employed,36868,48,698,165987,5364,0,5,0,0,72858,Monthly,60,63.0,No Response,5189,8,0.0952,LOW,LOW,7.1
CUSTOMER_0747,customer0747@example.com,+91-9000400746,45,Salaried,44031,14,612,432417,37111,4,3,0,18,287079,Monthly,66,58.0,No Response,42536,-3,0.2207,AT-RISK,AT-RISK,46.8
CUSTOMER_0748,customer0748@example.com,+91-9000400747,23,Salaried,68702,27,656,20000,1000,3,8,0,12,1454,Weekly,62,85.0,No Response,917,9,0.153,LOW,LOW,12.5
CUSTOMER_0749,customer0749@example.com,+91-9000900748,42,Salaried,56322,37,664,100468,4206,4,6,1,0,5861,Monthly,72,76.0,Responded,4255,21,0.1487,LOW,LOW,13.4
CUSTOMER_0750,customer0750@example.com,+91-9000300749,44,Salaried,39208,24,598,212713,6485,7,5,1,5,21137,Monthly,79,68.0,Responded,6843,25,0.275,HIGH,HIGH,51.1
CUSTOMER_0751,customer0751@example.com,+91-9000800750,31,Salaried,58971,30,800,87892,7876,5,0,2,8,25845,Monthly,93,58.0,No Response,8300,9,0.1536,LOW,LOW,24.2
CUSTOMER_0752,customer0752@example.com,+91-9000400751,39,Self-Employed,53688,27,699,196439,10549,3,3,0,0,38113,Monthly,73,71.0,Responded,11442,13,0.1212,LOW,LOW,2.9
CUSTOMER_0753,customer0753@example.com,+91-9000100752,30,Freelancer,60868,7,673,152792,4931,4,2,2,0,108960,Monthly,75,79.0,Responded,5330,15,0.2313,AT-RISK,AT-RISK,29.4
CUSTOMER_0754,customer0754@example.com,+91-9000900753,48,Salaried,47909,23,680,216006,32842,0,3,0,6,83955,Weekly,84,77.0,No Response,36069,27,0.0669,LOW,LOW,5.4
CUSTOMER_0755,customer0755@example.com,+91-9000700754,38,Salaried,69406,28,626,64784,6916,5,13,0,0,29825,Monthly,90,60.0,Responded,6629,23,0.1473,LOW,AT-RISK,28.8
CUSTOMER_0756,customer0756@example.com,+91-9000600755,26,Salaried,68635,30,773,151333,4237,2,2,1,18,29802,Weekly,87,73.0,Responded,4205,-14,0.1538,LOW,LOW,9.4
CUSTOMER_0757,customer0757@example.com,+91-9000700756,41,Salaried,42158,3,546,224080,15548,4,0,1,17,69686,Weekly,62,57.0,No Response,15478,-4,0.1492,LOW,HIGH,50.0
CUSTOMER_0758,customer0758@example.com,+91-9000200757,44,Salaried,45507,38,699,164499,4664,4,3,0,3,43201,Monthly,69,65.0,No Response,5312,-11,0.1817,LOW,LOW,8.5
CUSTOMER_0759,customer0759@example.com,+91-9000300758,36,Business Owner,66545,29,719,162224,14136,2,9,3,1,79566,Monthly,66,64.0,No Response,14168,11,0.1834,AT-RISK,AT-RISK,28.2
CUSTOMER_0760,customer0760@example.com,+91-9000400759,39,Freelancer,36435,13,736,226992,13485,3,6,0,1,72146,Monthly,89,51.0,Responded,12884,18,0.1142,LOW,LOW,3.3
CUSTOMER_0761,customer0761@example.com,+91-9000500760,34,Freelancer,17589,50,648,26913,1000,2,5,2,0,11516,Monthly,61,54.0,No Response,1058,-2,0.1334,LOW,LOW,21.9
CUSTOMER_0762,customer0762@example.com,+91-9000000761,24,Salaried,20024,23,767,151882,5902,0,1,1,15,59643,Monthly,76,79.0,Responded,5942,-9,0.1582,LOW,LOW,5.8
CUSTOMER_0763,customer0763@example.com,+91-9000300762,33,Business Owner,34443,24,690,56742,2421,1,2,0,3,28477,Weekly,88,86.0,Responded,2330,21,0.0782,LOW,LOW,0.6
CUSTOMER_0764,customer0764@example.com,+91-9000900763,39,Self-Employed,61011,36,692,210153,9597,3,4,0,0,20553,Bi-Weekly,76,72.0,No Response,10353,20,0.1169,LOW,LOW,3.2
CUSTOMER_0765,customer0765@example.com,+91-9000400764,33,Salaried,36812,51,624,97614,3118,3,70,0,10,60480,Monthly,69,76.0,Responded,2955,-6,0.2954,HIGH,AT-RISK,31.1
CUSTOMER_0766,customer0766@example.com,+91-9000600765,42,Salaried,49860,36,592,20000,1532,8,7,0,0,8743,Monthly,62,66.0,Responded,1621,13,0.2536,AT-RISK,AT-RISK,41.4
CUSTOMER_0767,customer0767@example.com,+91-9000400766,31,Business Owner,42847,41,768,183787,9535,1,3,1,0,72762,Monthly,83,71.0,No Response,9607,0,0.0679,LOW,LOW,1.3
CUSTOMER_0768,customer0768@example.com,+91-9000000767,32,Salaried,33057,12,631,156486,14674,5,6,2,18,49069,Monthly,72,51.0,No Response,14377,22,0.2634,AT-RISK,AT-RISK,52.9
CUSTOMER_0769,customer0769@example.com,+91-9000600768,42,Salaried,27502,28,712,187204,7839,4,2,1,10,60576,Weekly,68,69.0,No Response,8908,5,0.2261,AT-RISK,AT-RISK,22.6
CUSTOMER_0770,customer0770@example.com,+91-9000700769,36,Salaried,45104,20,732,270909,20043,4,10,1,7,53960,Bi-Weekly,72,65.0,No Response,19664,22,0.1727,LOW,LOW,20.3
CUSTOMER_0771,customer0771@example.com,+91-9000600770,31,Self-Employed,46371,38,646,173306,10821,6,3,0,0,111742,Monthly,83,67.0,No Response,10678,25,0.2285,AT-RISK,AT-RISK,30.6
CUSTOMER_0772,customer0772@example.com,+91-9000300771,44,Salaried,49688,36,666,189290,9399,2,45,0,14,81775,Monthly,55,41.0,Responded,10504,17,0.2419,AT-RISK,AT-RISK,28.6
CUSTOMER_0773,customer0773@example.com,+91-9000700772,28,Freelancer,52074,49,671,154847,22761,3,3,0,0,112641,Monthly,84,57.0,No Response,21219,13,0.1225,LOW,LOW,6.8
CUSTOMER_0774,customer0774@example.com,+91-9000400773,28,Self-Employed,45102,1,752,63827,7287,7,0,0,5,22431,Monthly,79,68.0,Responded,6755,1,0.1826,AT-RISK,AT-RISK,25.6
CUSTOMER_0775,customer0775@example.com,+91-9000900774,21,Self-Employed,20443,19,716,124982,4702,3,4,0,0,20452,Monthly,83,70.0,Responded,4564,-3,0.0958,LOW,LOW,2.6
CUSTOMER_0776,customer0776@example.com,+91-9000800775,30,Salaried,69419,46,673,300255,15912,2,0,0,7,110238,Monthly,87,60.0,No Response,16674,-10,0.1534,LOW,LOW,6.2
CUSTOMER_0777,customer0777@example.com,+91-9000900776,46,Self-Employed,38939,7,534,149227,4671,5,2,1,48,12158,Monthly,64,74.0,Responded,4652,-14,0.3066,HIGH,HIGH,67.8
CUSTOMER_0778,customer0778@example.com,+91-9000400777,21,Salaried,51947,39,742,133031,4956,1,1,0,10,78290,Monthly,98,82.0,Responded,5214,-8,0.1147,LOW,LOW,1.6
CUSTOMER_0779,customer0779@example.com,+91-9000000778,26,Salaried,86837,45,769,218348,34974,3,4,0,11,106225,Monthly,86,100.0,Responded,32873,16,0.1504,LOW,LOW,12.3
CUSTOMER_0780,customer0780@example.com,+91-9000800779,38,Salaried,68036,27,670,33487,1366,4,3,3,27,16296,Monthly,99,55.0,Responded,1318,20,0.2556,AT-RISK,AT-RISK,36.1
CUSTOMER_0781,customer0781@example.com,+91-9000400780,21,Salaried,59378,8,640,188832,21429,7,0,1,7,77012,Monthly,88,79.0,No Response,22313,-7,0.1772,LOW,LOW,31.1
CUSTOMER_0782,customer0782@example.com,+91-9000500781,30,Self-Employed,45983,25,670,33145,1126,4,6,1,40,14906,Monthly,85,61.0,No Response,1074,7,0.2644,HIGH,HIGH,49.3
CUSTOMER_0783,customer0783@example.com,+91-9000300782,45,Salaried,51158,49,748,168117,4703,4,2,0,8,104332,Monthly,93,78.0,Responded,4729,-9,0.1741,LOW,LOW,6.9
CUSTOMER_0784,customer0784@example.com,+91-9000500783,53,Salaried,55633,50,686,141060,6430,4,10,0,5,28591,Monthly,79,98.0,Responded,6707,15,0.1553,LOW,LOW,6.0
CUSTOMER_0785,customer0785@example.com,+91-9000700784,37,Salaried,61076,32,704,177268,6693,4,2,0,0,83760,Bi-Weekly,82,59.0,No Response,7652,5,0.067,LOW,LOW,6.7
CUSTOMER_0786,customer0786@example.com,+91-9000200785,26,Freelancer,74280,13,652,83361,6354,6,9,1,0,39811,Monthly,52,56.0,No Response,5845,-15,0.2599,AT-RISK,AT-RISK,39.2
CUSTOMER_0787,customer0787@example.com,+91-9000400786,26,Self-Employed,97650,52,763,109300,5714,0,1,0,13,72144,Monthly,63,64.0,No Response,5800,-14,0.1091,LOW,LOW,8.9
CUSTOMER_0788,customer0788@example.com,+91-9000100787,36,Self-Employed,55387,39,688,195950,6184,1,7,0,1,108807,Weekly,76,67.0,No Response,6178,24,0.1325,LOW,LOW,3.1
CUSTOMER_0789,customer0789@example.com,+91-9000100788,37,Salaried,12000,14,577,130185,11810,8,11,1,29,107153,Monthly,73,34.0,No Response,13062,-5,0.3481,CRITICAL,CRITICAL,85.2
CUSTOMER_0790,customer0790@example.com,+91-9000600789,51,Salaried,25048,29,589,252342,18068,4,23,0,5,134704,Monthly,53,71.0,No Response,20327,21,0.1841,AT-RISK,AT-RISK,40.2
CUSTOMER_0791,customer0791@example.com,+91-9000900790,43,Freelancer,74593,30,639,190137,9819,3,0,1,6,38266,Monthly,59,77.0,No Response,11063,2,0.1934,AT-RISK,AT-RISK,28.4
CUSTOMER_0792,customer0792@example.com,+91-9000900791,35,Salaried,53188,17,578,139690,5104,3,5,0,22,63344,Monthly,65,64.0,No Response,5072,28,0.2025,AT-RISK,AT-RISK,38.8
CUSTOMER_0793,customer0793@example.com,+91-9000900792,31,Salaried,50752,30,690,144630,8371,5,9,0,41,84830,Monthly,58,45.0,No Response,8171,8,0.2547,AT-RISK,AT-RISK,52.7
CUSTOMER_0794,customer0794@example.com,+91-9000500793,62,Self-Employed,44468,42,709,155143,4585,1,0,0,0,86485,Monthly,91,73.0,No Response,4641,3,0.1308,LOW,LOW,1.4
CUSTOMER_0795,customer0795@example.com,+91-9000300794,40,Salaried,27320,24,726,122267,13840,2,1,0,5,4155,Monthly,85,89.0,No Response,13646,-11,0.1009,LOW,LOW,1.5
CUSTOMER_0796,customer0796@example.com,+91-9000400795,28,Business Owner,83771,45,656,198118,11569,3,13,0,8,68743,Monthly,90,79.0,No Response,12491,13,0.1642,LOW,LOW,10.1
CUSTOMER_0797,customer0797@example.com,+91-9000000796,32,Salaried,34011,3,766,116330,4266,1,2,0,0,20621,Weekly,82,75.0,No Response,4067,23,0.0297,LOW,LOW,0.3
CUSTOMER_0798,customer0798@example.com,+91-9000600797,27,Salaried,58317,56,685,117508,9194,4,31,1,3,79349,Monthly,70,82.0,Responded,9788,-14,0.2023,AT-RISK,AT-RISK,28.8
CUSTOMER_0799,customer0799@example.com,+91-9000700798,21,Salaried,23242,28,678,220781,8593,1,0,1,0,30465,Monthly,87,63.0,Responded,9725,1,0.1167,LOW,LOW,3.0
CUSTOMER_0800,customer0800@example.com,+91-9000800799,37,Salaried,49145,45,775,103192,9444,4,3,0,0,40148,Monthly,93,80.0,Responded,9160,29,0.0401,LOW,LOW,3.5
CUSTOMER_0801,customer0801@example.com,+91-9000700800,51,Business Owner,70027,31,707,105941,13795,3,4,1,1,21187,Bi-Weekly,94,82.0,No Response,14749,-5,0.1443,LOW,LOW,2.3
CUSTOMER_0802,customer0802@example.com,+91-9000400801,21,Self-Employed,46262,16,748,20000,2076,5,2,1,0,4884,Bi-Weekly,79,81.0,Responded,1942,21,0.1669,LOW,LOW,10.9
CUSTOMER_0803,customer0803@example.com,+91-9000200802,35,Salaried,41424,27,655,72609,2141,4,19,1,0,47078,Bi-Weekly,68,78.0,Responded,1991,-3,0.2442,AT-RISK,AT-RISK,28.3
CUSTOMER_0804,customer0804@example.com,+91-9000900803,28,Salaried,42632,1,565,101783,4513,5,1,0,33,23805,Monthly,49,66.0,No Response,4192,13,0.29,HIGH,HIGH,59.2
CUSTOMER_0805,customer0805@example.com,+91-9000800804,39,Self-Employed,23546,38,747,104663,3501,4,9,1,2,9753,Monthly,93,69.0,Responded,3272,16,0.1765,LOW,LOW,7.0
CUSTOMER_0806,customer0806@example.com,+91-9000500805,33,Self-Employed,15306,27,594,120121,7517,4,12,0,21,13104,Monthly,62,49.0,No Response,7171,29,0.1998,AT-RISK,AT-RISK,42.5
CUSTOMER_0807,customer0807@example.com,+91-9000400806,22,Salaried,61893,25,668,228114,9592,7,1,1,0,84625,Monthly,75,62.0,No Response,9982,24,0.1778,LOW,LOW,24.5
CUSTOMER_0808,customer0808@example.com,+91-9000200807,26,Salaried,37536,36,617,100822,4835,3,17,0,23,51051,Monthly,72,66.0,No Response,5278,27,0.2202,AT-RISK,AT-RISK,37.0
CUSTOMER_0809,customer0809@example.com,+91-9000500808,27,Salaried,65565,29,766,91762,2669,3,2,0,9,21044,Weekly,93,95.0,Responded,2486,-8,0.1136,LOW,LOW,1.9
CUSTOMER_0810,customer0810@example.com,+91-9000200809,47,Self-Employed,67412,35,638,171451,6031,3,11,2,6,88900,Monthly,72,67.0,No Response,6739,-6,0.2617,AT-RISK,AT-RISK,35.3
CUSTOMER_0811,customer0811@example.com,+91-9000900810,46,Freelancer,58017,36,563,84437,3024,4,5,0,56,8617,Monthly,40,60.0,Responded,3358,9,0.3522,CRITICAL,CRITICAL,80.5
CUSTOMER_0812,customer0812@example.com,+91-9000500811,32,Salaried,14677,18,594,317285,42930,5,17,1,35,231604,Monthly,47,59.0,Responded,46443,-5,0.3434,HIGH,CRITICAL,77.8
CUSTOMER_0813,customer0813@example.com,+91-9000300812,46,Self-Employed,33423,15,609,224043,9961,6,6,0,14,136661,Monthly,64,92.0,No Response,10025,12,0.2792,HIGH,HIGH,54.2
CUSTOMER_0814,customer0814@example.com,+91-9000100813,33,Salaried,59358,3,701,62451,3121,6,0,0,9,41935,Monthly,80,71.0,No Response,2810,17,0.1051,LOW,LOW,19.5
CUSTOMER_0815,customer0815@example.com,+91-9000700814,32,Salaried,57882,29,678,234846,6940,1,6,0,0,157657,Monthly,68,77.0,No Response,7520,23,0.14,LOW,LOW,11.0
CUSTOMER_0816,customer0816@example.com,+91-9000300815,35,Salaried,87710,33,670,258835,18865,2,1,0,0,75310,Weekly,80,58.0,No Response,21124,10,0.1294,LOW,LOW,5.2
CUSTOMER_0817,customer0817@example.com,+91-9000800816,37,Business Owner,25268,8,573,79869,5666,1,5,1,0,30794,Monthly,45,40.0,No Response,5574,-8,0.1159,LOW,LOW,38.0
CUSTOMER_0818,customer0818@example.com,+91-9000600817,30,Salaried,74155,48,793,59906,3266,2,0,1,0,29240,Weekly,78,75.0,Responded,3525,22,0.1153,LOW,LOW,2.9
CUSTOMER_0819,customer0819@example.com,+91-9000100818,35,Salaried,58298,16,761,99160,7455,4,0,0,0,11517,Monthly,69,90.0,Responded,6825,10,0.0734,LOW,LOW,6.4
CUSTOMER_0820,customer0820@example.com,+91-9000300819,42,Salaried,16932,1,701,43461,4400,4,1,0,15,10284,Monthly,76,81.0,Responded,4740,16,0.1389,LOW,LOW,10.1
CUSTOMER_0821,customer0821@example.com,+91-9000400820,36,Salaried,40653,50,743,83880,2644,1,2,0,0,8533,Monthly,87,54.0,No Response,2424,12,0.0798,LOW,LOW,1.6
CUSTOMER_0822,customer0822@example.com,+91-9000200821,35,Salaried,49701,1,703,132275,5814,5,4,2,51,49388,Monthly,78,73.0,Responded,6086,-9,0.3154,HIGH,HIGH,57.1
CUSTOMER_0823,customer0823@example.com,+91-9000800822,39,Self-Employed,16454,42,764,173968,5463,2,2,0,0,61772,Monthly,87,60.0,No Response,5732,19,0.0702,LOW,LOW,1.5
CUSTOMER_0824,customer0824@example.com,+91-9000400823,41,Salaried,12000,33,518,195767,6328,3,3,1,4,45046,Monthly,60,63.0,No Response,6173,-14,0.2148,AT-RISK,AT-RISK,44.7
CUSTOMER_0825,customer0825@example.com,+91-9000100824,34,Self-Employed,13557,31,687,149842,10361,2,8,2,6,9057,Monthly,79,73.0,No Response,9529,6,0.1957,AT-RISK,LOW,13.7
CUSTOMER_0826,customer0826@example.com,+91-9000200825,30,Salaried,49184,19,679,126639,5645,6,9,0,0,72508,Weekly,71,62.0,No Response,6420,6,0.1866,AT-RISK,AT-RISK,28.9
CUSTOMER_0827,customer0827@example.com,+91-9000800826,36,Salaried,43325,37,819,45305,5332,2,1,1,6,1918,Monthly,84,91.0,Responded,5512,-13,0.1419,LOW,LOW,1.9
CUSTOMER_0828,customer0828@example.com,+91-9000600827,21,Salaried,33280,40,617,217963,6514,4,16,2,28,167050,Bi-Weekly,70,60.0,No Response,6806,29,0.3256,HIGH,HIGH,66.3
CUSTOMER_0829,customer0829@example.com,+91-9000100828,33,Salaried,35253,13,639,207088,11423,2,7,3,0,40878,Monthly,84,68.0,Responded,12037,-8,0.2399,AT-RISK,AT-RISK,29.3
